matchID,homeP1,homeP2,homeP3,homeP4,homeP5,homeP6,homeP7,homeP8,homeP9,homeP10,homeP11,awayP1,awayP2,awayP3,awayP4,awayP5,awayP6,awayP7,awayP8,awayP9,awayP10,awayP11
66667,Fraser Forster,Lyanco,Jan Bednarek,Yan Valery,Kyle Walker-Peters,Oriol Romeu,James Ward-Prowse,Romain Perraud,Stuart Armstrong,Armando Broja,Mohamed Elyounoussi,Aaron Ramsdale,Ben White,Gabriel Magalhães,Cédric Soares,Nuno Tavares,Bukayo Saka,Martin Ødegaard,Gabriel Martinelli,Albert Sambi Lokonga,Granit Xhaka,Eddie Nketiah
66669,Ben Foster,Hassane Kamara,kiko Femenia,Samir,Christian Kabasele,Imrân Louza,Moussa Sissoko,Juraj Kucka,João Pedro,Ismaïla Sarr,Emmanuel Dennis,David Raya,Rico Henry,Ethan Pinnock,Pontus Jansson,Kristoffer Ajer,Christian Nørgaard,Christian Eriksen,Vitaly Janelt,Yoane Wissa,Ivan Toney,Bryan Mbeumo
66657,Ederson,Kyle Walker,John Stones,João Cancelo,Aymeric Laporte,Gabriel Jesus,Rodri,Kevin De Bruyne,Bernardo Silva,Phil Foden,Raheem Sterling,Alisson,Virgil van Dijk,Andrew Robertson,Joël Matip,Trent Alexander-Arnold,Fabinho,Thiago,Jordan Henderson,Sadio Mané,Mohamed Salah,Diogo Jota
66653,Emiliano Martínez,Matty Cash,Ezri Konsa,Tyrone Mings,Lucas Digne,Douglas Luiz,John McGinn,Philippe Coutinho,Jacob Ramsey,Danny Ings,Ollie Watkins,Hugo Lloris,Eric Dier,Cristian Romero,Ben Davies,Matt Doherty,Pierre-Emile Højbjerg,Emerson Royal,Rodrigo Bentancur,Son Heung-Min,Harry Kane,Dejan Kulusevski
66654,David Raya,Rico Henry,Ethan Pinnock,Kristoffer Ajer,Zanka,Christian Nørgaard,Christian Eriksen,Vitaly Janelt,Yoane Wissa,Ivan Toney,Bryan Mbeumo,Lukasz Fabianski,Aaron Cresswell,Kurt Zouma,Vladimír Coufal,Craig Dawson,Pablo Fornals,Manuel Lanzini,Jarrod Bowen,Tomás Soucek,Declan Rice,Michail Antonio
66656,Kasper Schmeichel,James Justin,Çaglar Söyüncü,Daniel Amartey,Luke Thomas,Youri Tielemans,James Maddison,Kiernan Dewsbury-Hall,Nampalys Mendy,Ademola Lookman,Patson Daka,Vicente Guaita,Nathaniel Clyne,Tyrick Mitchell,Marc Guéhi,Joachim Andersen,Cheikhou Kouyaté,Jordan Ayew,Wilfried Zaha,Jeffrey Schlupp,Conor Gallagher,Jean-Philippe Mateta
66659,Tim Krul,Sam Byram,Grant Hanley,Ben Gibson,Dimitris Giannoulis,Milot Rashica,Kieran Dowell,Mathias Normann,Pierre Lees-Melou,Kenny McLean,Teemu Pukki,Nick Pope,Matthew Lowton,Charlie Taylor,James Tarkowski,Nathan Collins,Josh Brownhill,Aaron Lennon,Ashley Westwood,Maxwel Cornet,Wout Weghorst,Jay Rodríguez
66655,Jordan Pickford,Ben Godfrey,Michael Keane,Vitaliy Mykolenko,Séamus Coleman,Allan,Fabian Delph,Alex Iwobi,Richarlison,Dominic Calvert-Lewin,Anthony Gordon,David de Gea,Victor Lindelöf,Harry Maguire,Alex Telles,Aaron Wan-Bissaka,Bruno Fernandes,Marcus Rashford,Fred,Jadon Sancho,Nemanja Matic,Cristiano Ronaldo
66652,Aaron Ramsdale,Ben White,Gabriel Magalhães,Cédric Soares,Granit Xhaka,Bukayo Saka,Martin Ødegaard,Emile Smith Rowe,Gabriel Martinelli,Albert Sambi Lokonga,Alexandre Lacazette,Robert Sánchez,Marc Cucurella,Lewis Dunk,Joël Veltman,Enock Mwepu,Yves Bissouma,Leandro Trossard,Pascal Groß,Moisés Caicedo,Alexis Mac Allister,Danny Welbeck
66660,Fraser Forster,Kyle Walker-Peters,Tino Livramento,Mohammed Salisu,Jan Bednarek,Oriol Romeu,James Ward-Prowse,Stuart Armstrong,Mohamed Elyounoussi,Adam Armstrong,Che Adams,Édouard Mendy,Antonio Rüdiger,Andreas Christensen,Thiago Silva,Marcos Alonso,N'Golo Kanté,Mateo Kovacic,Ruben Loftus-Cheek,Timo Werner,Mason Mount,Kai Havertz
66661,Ben Foster,Hassane Kamara,kiko Femenia,Samir,Christian Kabasele,Imrân Louza,Moussa Sissoko,Juraj Kucka,João Pedro,Ismaïla Sarr,Cucho Hernández,Illan Meslier,Luke Ayling,Liam Cooper,Diego Llorente,Stuart Dallas,Robin Koch,Raphinha,Jack Harrison,Rodrigo,Mateusz Klich,Dan James
66658,Martin Dúbravka,Fabian Schär,Matt Targett,Emil Krafth,Dan Burn,Joelinton,Jonjo Shelvey,Bruno Guimarães,Allan Saint-Maximin,Chris Wood,Ryan Fraser,José Sá,Willy Boly,Conor Coady,Maximilian Kilman,Marçal,Jonny,João Moutinho,Luke Cundle,Trincão,Fábio Silva,Hwang Hee-Chan
66524,Nick Pope,Charlie Taylor,James Tarkowski,Connor Roberts,Nathan Collins,Josh Brownhill,Aaron Lennon,Ashley Westwood,Maxwel Cornet,Wout Weghorst,Jay Rodríguez,Jordan Pickford,Jonjoe Kenny,Ben Godfrey,Vitaliy Mykolenko,Jarrad Branthwaite,Mason Holgate,Abdoulaye Doucouré,Alex Iwobi,Richarlison,Dominic Calvert-Lewin,Anthony Gordon
66645,Vicente Guaita,Nathaniel Clyne,Tyrick Mitchell,Marc Guéhi,Joachim Andersen,Cheikhou Kouyaté,Jordan Ayew,Wilfried Zaha,Jeffrey Schlupp,Conor Gallagher,Jean-Philippe Mateta,Aaron Ramsdale,Ben White,Gabriel Magalhães,Cédric Soares,Nuno Tavares,Thomas Partey,Bukayo Saka,Martin Ødegaard,Emile Smith Rowe,Granit Xhaka,Alexandre Lacazette
66649,Hugo Lloris,Eric Dier,Cristian Romero,Ben Davies,Matt Doherty,Pierre-Emile Højbjerg,Emerson Royal,Rodrigo Bentancur,Son Heung-Min,Harry Kane,Dejan Kulusevski,Martin Dúbravka,Fabian Schär,Matt Targett,Javier Manquillo,Dan Burn,Joelinton,Jonjo Shelvey,Joe Willock,Allan Saint-Maximin,Chris Wood,Ryan Fraser
66648,David de Gea,Harry Maguire,Raphaël Varane,Diogo Dalot,Luke Shaw,Paul Pogba,Fred,Jadon Sancho,Anthony Elanga,Scott McTominay,Bruno Fernandes,Kasper Schmeichel,James Justin,Wesley Fofana,Jonny Evans,Timothy Castagne,Harvey Barnes,Youri Tielemans,James Maddison,Nampalys Mendy,Kiernan Dewsbury-Hall,Kelechi Iheanacho
66650,Lukasz Fabianski,Aaron Cresswell,Kurt Zouma,Craig Dawson,Ryan Fredericks,Pablo Fornals,Jarrod Bowen,Saïd Benrahma,Tomás Soucek,Declan Rice,Michail Antonio,Jordan Pickford,Jonjoe Kenny,Ben Godfrey,Michael Keane,Vitaliy Mykolenko,Mason Holgate,Abdoulaye Doucouré,Alex Iwobi,Richarlison,Dominic Calvert-Lewin,Demarai Gray
66647,Alisson,Joe Gomez,Virgil van Dijk,Andrew Robertson,Joël Matip,Thiago,Jordan Henderson,Curtis Jones,Roberto Firmino,Mohamed Salah,Diogo Jota,Ben Foster,Hassane Kamara,kiko Femenia,Samir,Christian Kabasele,Imrân Louza,Moussa Sissoko,Ismaïla Sarr,Cucho Hernández,Juraj Kucka,João Pedro
66642,Robert Sánchez,Marc Cucurella,Lewis Dunk,Joël Veltman,Tariq Lamptey,Solly March,Alexis Mac Allister,Pascal Groß,Neal Maupay,Leandro Trossard,Danny Welbeck,Tim Krul,Sam Byram,Grant Hanley,Ben Gibson,Dimitris Giannoulis,Billy Gilmour,Mathias Normann,Pierre Lees-Melou,Kenny McLean,Milot Rashica,Teemu Pukki
66643,Nick Pope,Charlie Taylor,James Tarkowski,Connor Roberts,Kevin Long,Jack Cork,Josh Brownhill,Dwight McNeil,Aaron Lennon,Ashley Westwood,Wout Weghorst,Ederson,Kyle Walker,Nathan Aké,João Cancelo,Aymeric Laporte,Ilkay Gündogan,Rodri,Kevin De Bruyne,Raheem Sterling,Jack Grealish,Phil Foden
66644,Édouard Mendy,Antonio Rüdiger,Marcos Alonso,Thiago Silva,César Azpilicueta,N'Golo Kanté,Ruben Loftus-Cheek,Mason Mount,Timo Werner,Hakim Ziyech,Kai Havertz,David Raya,Rico Henry,Ethan Pinnock,Pontus Jansson,Kristoffer Ajer,Mads Roerslev,Christian Nørgaard,Christian Eriksen,Vitaly Janelt,Ivan Toney,Bryan Mbeumo
66646,Illan Meslier,Luke Ayling,Liam Cooper,Diego Llorente,Stuart Dallas,Adam Forshaw,Raphinha,Jack Harrison,Rodrigo,Mateusz Klich,Dan James,Fraser Forster,Kyle Walker-Peters,Tino Livramento,Mohammed Salisu,Jan Bednarek,Oriol Romeu,James Ward-Prowse,Mohamed Elyounoussi,Ibrahima Diallo,Che Adams,Armando Broja
66651,José Sá,Willy Boly,Conor Coady,Maximilian Kilman,Marçal,Jonny,João Moutinho,Leander Dendoncker,Daniel Podence,Trincão,Fábio Silva,Emiliano Martínez,Matty Cash,Ezri Konsa,Tyrone Mings,Lucas Digne,John McGinn,Morgan Sanson,Philippe Coutinho,Jacob Ramsey,Ollie Watkins,Leon Bailey
66639,Hugo Lloris,Eric Dier,Cristian Romero,Ben Davies,Matt Doherty,Sergio Reguilón,Pierre-Emile Højbjerg,Rodrigo Bentancur,Son Heung-Min,Harry Kane,Dejan Kulusevski,Lukasz Fabianski,Aaron Cresswell,Kurt Zouma,Craig Dawson,Ben Johnson,Arthur Masuaku,Tomás Soucek,Declan Rice,Michail Antonio,Manuel Lanzini,Saïd Benrahma
66634,Kasper Schmeichel,James Justin,Çaglar Söyüncü,Daniel Amartey,Timothy Castagne,Harvey Barnes,Youri Tielemans,James Maddison,Nampalys Mendy,Kiernan Dewsbury-Hall,Kelechi Iheanacho,David Raya,Rico Henry,Ethan Pinnock,Pontus Jansson,Kristoffer Ajer,Christian Nørgaard,Mathias Jensen,Yoane Wissa,Bryan Mbeumo,Vitaly Janelt,Ivan Toney
66641,José Sá,Willy Boly,Conor Coady,Romain Saïss,Rayan Aït-Nouri,Rúben Neves,Jonny,João Moutinho,Raúl Jiménez,Daniel Podence,Leander Dendoncker,Illan Meslier,Luke Ayling,Diego Llorente,Stuart Dallas,Pascal Struijk,Adam Forshaw,Jack Harrison,Rodrigo,Dan James,Mateusz Klich,Patrick Bamford
66632,Emiliano Martínez,Matty Cash,Ezri Konsa,Tyrone Mings,Ashley Young,Douglas Luiz,John McGinn,Emiliano Buendía,Philippe Coutinho,Jacob Ramsey,Ollie Watkins,Bernd Leno,Kieran Tierney,Ben White,Gabriel Magalhães,Cédric Soares,Thomas Partey,Bukayo Saka,Martin Ødegaard,Emile Smith Rowe,Granit Xhaka,Alexandre Lacazette
66536,Asmir Begovic,Ben Godfrey,Mason Holgate,Michael Keane,Séamus Coleman,Allan,Anthony Gordon,Demarai Gray,Abdoulaye Doucouré,Alex Iwobi,Richarlison,Martin Dúbravka,Fabian Schär,Matt Targett,Emil Krafth,Dan Burn,Joelinton,Joe Willock,Bruno Guimarães,Chris Wood,Ryan Fraser,Miguel Almirón
66494,Robert Sánchez,Marc Cucurella,Lewis Dunk,Shane Duffy,Joël Veltman,Solly March,Yves Bissouma,Alexis Mac Allister,Leandro Trossard,Pascal Groß,Neal Maupay,Hugo Lloris,Eric Dier,Cristian Romero,Ben Davies,Matt Doherty,Sergio Reguilón,Pierre-Emile Højbjerg,Rodrigo Bentancur,Son Heung-Min,Harry Kane,Dejan Kulusevski
66602,Aaron Ramsdale,Kieran Tierney,Ben White,Gabriel Magalhães,Cédric Soares,Thomas Partey,Bukayo Saka,Martin Ødegaard,Gabriel Martinelli,Granit Xhaka,Alexandre Lacazette,Alisson,Virgil van Dijk,Andrew Robertson,Joël Matip,Trent Alexander-Arnold,Fabinho,Thiago,Jordan Henderson,Sadio Mané,Diogo Jota,Luis Díaz
66626,Vicente Guaita,Nathaniel Clyne,Tyrick Mitchell,Marc Guéhi,Joachim Andersen,Cheikhou Kouyaté,Jeffrey Schlupp,Conor Gallagher,Michael Olise,Wilfried Zaha,Jean-Philippe Mateta,Ederson,Kyle Walker,John Stones,João Cancelo,Aymeric Laporte,Rodri,Kevin De Bruyne,Bernardo Silva,Jack Grealish,Riyad Mahrez,Phil Foden
66622,Aaron Ramsdale,Kieran Tierney,Ben White,Gabriel Magalhães,Cédric Soares,Thomas Partey,Bukayo Saka,Martin Ødegaard,Gabriel Martinelli,Granit Xhaka,Alexandre Lacazette,Kasper Schmeichel,Çaglar Söyüncü,Daniel Amartey,Ricardo Pereira,Luke Thomas,Harvey Barnes,James Maddison,Marc Albrighton,Nampalys Mendy,Kiernan Dewsbury-Hall,Kelechi Iheanacho
66623,David Raya,Rico Henry,Ethan Pinnock,Pontus Jansson,Kristoffer Ajer,Christian Nørgaard,Sergi Canós,Bryan Mbeumo,Christian Eriksen,Vitaly Janelt,Ivan Toney,Nick Pope,Charlie Taylor,James Tarkowski,Connor Roberts,Nathan Collins,Josh Brownhill,Dwight McNeil,Aaron Lennon,Ashley Westwood,Wout Weghorst,Maxwel Cornet
66629,David de Gea,Harry Maguire,Raphaël Varane,Diogo Dalot,Alex Telles,Paul Pogba,Marcus Rashford,Fred,Jadon Sancho,Nemanja Matic,Cristiano Ronaldo,Hugo Lloris,Eric Dier,Cristian Romero,Ben Davies,Matt Doherty,Sergio Reguilón,Pierre-Emile Højbjerg,Rodrigo Bentancur,Son Heung-Min,Harry Kane,Dejan Kulusevski
66625,Édouard Mendy,Malang Sarr,Antonio Rüdiger,Trevoh Chalobah,Andreas Christensen,Jorginho,N'Golo Kanté,Mason Mount,Timo Werner,Hakim Ziyech,Kai Havertz,Martin Dúbravka,Fabian Schär,Jamaal Lascelles,Matt Targett,Javier Manquillo,Dan Burn,Jacob Murphy,Miguel Almirón,Sean Longstaff,Bruno Guimarães,Chris Wood
66627,Jordan Pickford,Jonjoe Kenny,Ben Godfrey,Mason Holgate,Abdoulaye Doucouré,Vitaliy Mykolenko,Séamus Coleman,Donny van de Beek,Richarlison,Anthony Gordon,Demarai Gray,José Sá,Conor Coady,Maximilian Kilman,Romain Saïss,Marçal,Rúben Neves,Jonny,João Moutinho,Leander Dendoncker,Raúl Jiménez,Hwang Hee-Chan
66628,Illan Meslier,Luke Ayling,Diego Llorente,Stuart Dallas,Pascal Struijk,Adam Forshaw,Raphinha,Rodrigo,Dan James,Mateusz Klich,Patrick Bamford,Tim Krul,Max Aarons,Ben Gibson,Ozan Kabak,Brandon Williams,Lukas Rupp,Pierre Lees-Melou,Kenny McLean,Milot Rashica,Teemu Pukki,Josh Sargent
66630,Fraser Forster,Kyle Walker-Peters,Romain Perraud,Mohammed Salisu,Jan Bednarek,Oriol Romeu,James Ward-Prowse,Stuart Armstrong,Mohamed Elyounoussi,Che Adams,William Smallbone,Ben Foster,Hassane Kamara,kiko Femenia,Samir,Christian Kabasele,Imrân Louza,Moussa Sissoko,Juraj Kucka,João Pedro,Emmanuel Dennis,Cucho Hernández
66631,Lukasz Fabianski,Ben Johnson,Aaron Cresswell,Kurt Zouma,Craig Dawson,Pablo Fornals,Manuel Lanzini,Saïd Benrahma,Tomás Soucek,Declan Rice,Michail Antonio,Emiliano Martínez,Matty Cash,Tyrone Mings,Calum Chambers,Lucas Digne,Douglas Luiz,John McGinn,Philippe Coutinho,Jacob Ramsey,Danny Ings,Ollie Watkins
66624,Robert Sánchez,Tariq Lamptey,Marc Cucurella,Lewis Dunk,Joël Veltman,Solly March,Yves Bissouma,Alexis Mac Allister,Leandro Trossard,Steven Alzate,Neal Maupay,Alisson,Virgil van Dijk,Andrew Robertson,Joël Matip,Trent Alexander-Arnold,Fabinho,Naby Keïta,Jordan Henderson,Sadio Mané,Mohamed Salah,Luis Díaz
66638,Tim Krul,Max Aarons,Grant Hanley,Christoph Zimmermann,Ozan Kabak,Brandon Williams,Mathias Normann,Pierre Lees-Melou,Kenny McLean,Teemu Pukki,Josh Sargent,Édouard Mendy,Trevoh Chalobah,Andreas Christensen,Thiago Silva,Jorginho,Mateo Kovacic,Saúl Ñíguez,César Azpilicueta,Timo Werner,Mason Mount,Kai Havertz
66550,Fraser Forster,Kyle Walker-Peters,Tino Livramento,Mohammed Salisu,Jan Bednarek,Oriol Romeu,James Ward-Prowse,Stuart Armstrong,Mohamed Elyounoussi,Che Adams,Armando Broja,Martin Dúbravka,Fabian Schär,Matt Targett,Emil Krafth,Dan Burn,Jonjo Shelvey,Joe Willock,Bruno Guimarães,Chris Wood,Ryan Fraser,Jacob Murphy
66531,José Sá,Willy Boly,Conor Coady,Romain Saïss,Rayan Aït-Nouri,Rúben Neves,Jonny,João Moutinho,Raúl Jiménez,Daniel Podence,Hwang Hee-Chan,Ben Foster,Hassane Kamara,Craig Cathcart,kiko Femenia,Samir,Imrân Louza,Tom Cleverley,Moussa Sissoko,Joshua King,Emmanuel Dennis,Cucho Hernández
66537,Illan Meslier,Luke Ayling,Junior Firpo,Stuart Dallas,Pascal Struijk,Adam Forshaw,Robin Koch,Raphinha,Jack Harrison,Rodrigo,Dan James,Emiliano Martínez,Matty Cash,Tyrone Mings,Calum Chambers,Lucas Digne,Douglas Luiz,John McGinn,Philippe Coutinho,Jacob Ramsey,Danny Ings,Ollie Watkins
66619,Hugo Lloris,Eric Dier,Cristian Romero,Ben Davies,Matt Doherty,Pierre-Emile Højbjerg,Ryan Sessegnon,Rodrigo Bentancur,Son Heung-Min,Harry Kane,Dejan Kulusevski,Jordan Pickford,Jonjoe Kenny,Mason Holgate,Michael Keane,Séamus Coleman,Allan,Richarlison,Anthony Gordon,Abdoulaye Doucouré,Donny van de Beek,Dominic Calvert-Lewin
66616,Ederson,Kyle Walker,John Stones,João Cancelo,Aymeric Laporte,Rodri,Kevin De Bruyne,Bernardo Silva,Jack Grealish,Riyad Mahrez,Phil Foden,David de Gea,Victor Lindelöf,Harry Maguire,Alex Telles,Aaron Wan-Bissaka,Paul Pogba,Fred,Jadon Sancho,Anthony Elanga,Scott McTominay,Bruno Fernandes
66612,Emiliano Martínez,Matty Cash,Tyrone Mings,Calum Chambers,Ashley Young,Douglas Luiz,John McGinn,Philippe Coutinho,Jacob Ramsey,Danny Ings,Ollie Watkins,Fraser Forster,Jack Stephens,Romain Perraud,Tino Livramento,Jan Bednarek,Oriol Romeu,James Ward-Prowse,Stuart Armstrong,Mohamed Elyounoussi,Che Adams,Armando Broja
66613,Nick Pope,Charlie Taylor,James Tarkowski,Connor Roberts,Nathan Collins,Josh Brownhill,Dwight McNeil,Aaron Lennon,Ashley Westwood,Wout Weghorst,Jay Rodríguez,Édouard Mendy,Antonio Rüdiger,Trevoh Chalobah,Thiago Silva,Jorginho,N'Golo Kanté,Saúl Ñíguez,Reece James,Christian Pulisic,Mason Mount,Kai Havertz
66617,Martin Dúbravka,Fabian Schär,Matt Targett,Emil Krafth,Dan Burn,Joelinton,Jonjo Shelvey,Joe Willock,Chris Wood,Ryan Fraser,Jacob Murphy,Robert Sánchez,Marc Cucurella,Lewis Dunk,Shane Duffy,Joël Veltman,Leandro Trossard,Pascal Groß,Jakub Moder,Steven Alzate,Tariq Lamptey,Danny Welbeck
66615,Alisson,Virgil van Dijk,Ibrahima Konaté,Andrew Robertson,Trent Alexander-Arnold,Fabinho,Naby Keïta,Jordan Henderson,Sadio Mané,Mohamed Salah,Luis Díaz,Lukasz Fabianski,Ben Johnson,Aaron Cresswell,Kurt Zouma,Craig Dawson,Manuel Lanzini,Nikola Vlasic,Jarrod Bowen,Tomás Soucek,Pablo Fornals,Michail Antonio
66620,Ben Foster,Hassane Kamara,Craig Cathcart,kiko Femenia,Samir,Imrân Louza,Tom Cleverley,Moussa Sissoko,João Pedro,Emmanuel Dennis,Cucho Hernández,Aaron Ramsdale,Kieran Tierney,Ben White,Gabriel Magalhães,Cédric Soares,Thomas Partey,Bukayo Saka,Martin Ødegaard,Gabriel Martinelli,Granit Xhaka,Alexandre Lacazette
66618,Tim Krul,Sam Byram,Grant Hanley,Ben Gibson,Brandon Williams,Milot Rashica,Billy Gilmour,Mathias Normann,Kenny McLean,Josh Sargent,Teemu Pukki,David Raya,Rico Henry,Ethan Pinnock,Pontus Jansson,Kristoffer Ajer,Christian Nørgaard,Sergi Canós,Bryan Mbeumo,Christian Eriksen,Vitaly Janelt,Ivan Toney
66621,José Sá,Conor Coady,Maximilian Kilman,Romain Saïss,Ki-Jana Hoever,Marçal,Rúben Neves,João Moutinho,Pedro Neto,Daniel Podence,Hwang Hee-Chan,Vicente Guaita,Nathaniel Clyne,Tyrick Mitchell,Marc Guéhi,Joachim Andersen,Michael Olise,Cheikhou Kouyaté,Wilfried Zaha,Jeffrey Schlupp,Conor Gallagher,Jean-Philippe Mateta
66614,Kasper Schmeichel,Çaglar Söyüncü,Daniel Amartey,Hamza Choudhury,Luke Thomas,Youri Tielemans,Wilfred Ndidi,Kiernan Dewsbury-Hall,Harvey Barnes,Jamie Vardy,Marc Albrighton,Illan Meslier,Luke Ayling,Junior Firpo,Stuart Dallas,Pascal Struijk,Robin Koch,Raphinha,Jack Harrison,Rodrigo,Mateusz Klich,Dan James
66554,Nick Pope,Charlie Taylor,James Tarkowski,Ben Mee,Connor Roberts,Josh Brownhill,Dwight McNeil,Aaron Lennon,Ashley Westwood,Wout Weghorst,Maxwel Cornet,Kasper Schmeichel,Çaglar Söyüncü,Daniel Amartey,Ricardo Pereira,Luke Thomas,Youri Tielemans,Wilfred Ndidi,Kiernan Dewsbury-Hall,Harvey Barnes,Marc Albrighton,Patson Daka
66603,David Raya,Rico Henry,Ethan Pinnock,Pontus Jansson,Kristoffer Ajer,Christian Nørgaard,Mathias Jensen,Vitaly Janelt,Josh Dasilva,Yoane Wissa,Bryan Mbeumo,Martin Dúbravka,Fabian Schär,Matt Targett,Emil Krafth,Dan Burn,Joelinton,Jonjo Shelvey,Joe Willock,Chris Wood,Ryan Fraser,Jacob Murphy
66606,Jack Butland,Nathaniel Clyne,Tyrick Mitchell,Marc Guéhi,Joachim Andersen,Luka Milivojevic,James McArthur,Conor Gallagher,Michael Olise,Wilfried Zaha,Jeffrey Schlupp,Nick Pope,James Tarkowski,Ben Mee,Connor Roberts,Erik Pieters,Jack Cork,Josh Brownhill,Dwight McNeil,Aaron Lennon,Wout Weghorst,Jay Rodríguez
66609,David de Gea,Victor Lindelöf,Raphaël Varane,Alex Telles,Aaron Wan-Bissaka,Paul Pogba,Bruno Fernandes,Fred,Nemanja Matic,Anthony Elanga,Cristiano Ronaldo,Ben Foster,Jeremy Ngakia,Hassane Kamara,Craig Cathcart,Samir,Imrân Louza,Tom Cleverley,Moussa Sissoko,Joshua King,Ismaïla Sarr,Emmanuel Dennis
66604,Robert Sánchez,Marc Cucurella,Lewis Dunk,Joël Veltman,Tariq Lamptey,Solly March,Yves Bissouma,Alexis Mac Allister,Jakub Moder,Neal Maupay,Leandro Trossard,Emiliano Martínez,Matty Cash,Ezri Konsa,Tyrone Mings,Lucas Digne,Douglas Luiz,John McGinn,Philippe Coutinho,Jacob Ramsey,Danny Ings,Ollie Watkins
66607,Jordan Pickford,Jonjoe Kenny,Mason Holgate,Michael Keane,Séamus Coleman,Allan,Abdoulaye Doucouré,Donny van de Beek,Richarlison,Anthony Gordon,Alex Iwobi,Ederson,Rúben Dias,John Stones,João Cancelo,Aymeric Laporte,Ilkay Gündogan,Rodri,Kevin De Bruyne,Raheem Sterling,Bernardo Silva,Phil Foden
66611,Lukasz Fabianski,Aaron Cresswell,Kurt Zouma,Craig Dawson,Ben Johnson,Pablo Fornals,Tomás Soucek,Declan Rice,Michail Antonio,Manuel Lanzini,Jarrod Bowen,José Sá,Conor Coady,Maximilian Kilman,Romain Saïss,Ki-Jana Hoever,Marçal,Rúben Neves,Leander Dendoncker,Trincão,Fábio Silva,Hwang Hee-Chan
66610,Fraser Forster,Kyle Walker-Peters,Tino Livramento,Mohammed Salisu,Jan Bednarek,Oriol Romeu,James Ward-Prowse,Stuart Armstrong,Mohamed Elyounoussi,Che Adams,Armando Broja,Angus Gunn,Max Aarons,Grant Hanley,Ben Gibson,Brandon Williams,Milot Rashica,Billy Gilmour,Mathias Normann,Kenny McLean,Josh Sargent,Teemu Pukki
66608,Illan Meslier,Luke Ayling,Junior Firpo,Diego Llorente,Pascal Struijk,Adam Forshaw,Robin Koch,Raphinha,Jack Harrison,Stuart Dallas,Dan James,Hugo Lloris,Eric Dier,Cristian Romero,Ben Davies,Matt Doherty,Pierre-Emile Højbjerg,Harry Winks,Ryan Sessegnon,Son Heung-Min,Harry Kane,Dejan Kulusevski
66532,Aaron Ramsdale,Kieran Tierney,Ben White,Gabriel Magalhães,Cédric Soares,Thomas Partey,Bukayo Saka,Martin Ødegaard,Gabriel Martinelli,Granit Xhaka,Alexandre Lacazette,José Sá,Conor Coady,Maximilian Kilman,Romain Saïss,Rayan Aït-Nouri,Rúben Neves,Nélson Semedo,João Moutinho,Raúl Jiménez,Daniel Podence,Hwang Hee-Chan
66465,Nick Pope,James Tarkowski,Ben Mee,Connor Roberts,Erik Pieters,Jack Cork,Josh Brownhill,Dwight McNeil,Aaron Lennon,Jay Rodríguez,Wout Weghorst,Hugo Lloris,Eric Dier,Cristian Romero,Ben Davies,Pierre-Emile Højbjerg,Emerson Royal,Ryan Sessegnon,Rodrigo Bentancur,Son Heung-Min,Harry Kane,Dejan Kulusevski
66519,Ben Foster,Hassane Kamara,Craig Cathcart,kiko Femenia,Samir,Imrân Louza,Tom Cleverley,Moussa Sissoko,Joshua King,Ismaïla Sarr,Emmanuel Dennis,Jack Butland,Nathaniel Clyne,Tyrick Mitchell,Marc Guéhi,Joachim Andersen,Cheikhou Kouyaté,Will Hughes,Conor Gallagher,Michael Olise,Wilfried Zaha,Jean-Philippe Mateta
66525,Alisson,Virgil van Dijk,Andrew Robertson,Joël Matip,Trent Alexander-Arnold,Fabinho,Thiago,Curtis Jones,Sadio Mané,Mohamed Salah,Luis Díaz,Illan Meslier,Luke Ayling,Junior Firpo,Stuart Dallas,Pascal Struijk,Adam Forshaw,Raphinha,Jack Harrison,Rodrigo,Mateusz Klich,Dan James
66601,José Sá,Conor Coady,Maximilian Kilman,Romain Saïss,Rayan Aït-Nouri,Rúben Neves,Nélson Semedo,João Moutinho,Leander Dendoncker,Raúl Jiménez,Daniel Podence,Kasper Schmeichel,Çaglar Söyüncü,Daniel Amartey,Ricardo Pereira,Luke Thomas,Youri Tielemans,Wilfred Ndidi,Kiernan Dewsbury-Hall,Marc Albrighton,Patson Daka,Ademola Lookman
66592,Aaron Ramsdale,Kieran Tierney,Ben White,Gabriel Magalhães,Cédric Soares,Thomas Partey,Bukayo Saka,Martin Ødegaard,Emile Smith Rowe,Granit Xhaka,Alexandre Lacazette,David Raya,Ethan Pinnock,Pontus Jansson,Kristoffer Ajer,Rico Henry,Christian Nørgaard,Sergi Canós,Mathias Jensen,Josh Dasilva,Yoane Wissa,Bryan Mbeumo
66593,Emiliano Martínez,Matty Cash,Tyrone Mings,Calum Chambers,Lucas Digne,Douglas Luiz,John McGinn,Jacob Ramsey,Danny Ings,Emiliano Buendía,Philippe Coutinho,Ben Foster,Hassane Kamara,Craig Cathcart,kiko Femenia,Samir,Imrân Louza,Tom Cleverley,Moussa Sissoko,Joshua King,Ismaïla Sarr,Emmanuel Dennis
66594,Robert Sánchez,Tariq Lamptey,Marc Cucurella,Shane Duffy,Joël Veltman,Yves Bissouma,Alexis Mac Allister,Adam Lallana,Jakub Moder,Neal Maupay,Danny Welbeck,Nick Pope,Ben Mee,Connor Roberts,Nathan Collins,Erik Pieters,Jack Cork,Josh Brownhill,Dwight McNeil,Aaron Lennon,Wout Weghorst,Maxwel Cornet
