playerID,Appearance
32638,7
4224,319
8107,75
52903,0
3979,272
8956,0
14587,0
51423,115
2340,63
19675,2
24342,0
14481,0
33061,68
24797,149
9649,20
14824,132
21958,0
3909,231
23835,0
19617,85
27090,0
14063,39
5377,46
13280,2
4179,245
5859,174
23822,0
2100,600
32923,80
12322,40
8900,135
4507,151
24334,73
5102,78
21774,0
5239,86
5178,207
15293,1
4955,52
14698,0
19619,96
5804,47
7219,90
8966,170
4159,18
3983,220
14580,119
19603,99
75991,4
19911,0
9662,108
4772,148
14715,0
3869,102
3333,78
20196,25
15019,13
4472,187
45351,58
3546,220
22651,2
20479,175
25329,63
14712,0
14450,25
5074,10
20064,21
13390,65
14451,71
15938,19
19922,0
3014,414
23875,0
32673,0
51569,0
3924,70
51416,7
9491,35
15009,0
14774,0
13584,0
14490,0
49367,0
20095,3
21532,32
13871,91
50463,0
5514,176
10543,8
3889,47
13494,114
19873,0
23873,0
7490,26
23615,0
10465,107
9266,37
10420,29
6058,136
23994,6
14909,0
10535,8
4252,229
4714,184
13283,4
16467,0
5093,44
14984,0
51753,0
43856,2
10440,0
15560,0
14924,0
13485,4
4972,137
21998,81
13825,0
51539,0
9895,7
50252,80
2911,297
11213,106
10487,220
20079,0
14051,19
4640,225
53151,2
4821,225
14433,0
3920,157
10079,156
32229,0
24834,0
19929,14
15200,0
19923,0
5860,49
13822,77
16790,107
8049,67
25464,0
5169,73
15559,87
4084,204
50960,7
49193,0
16270,0
23820,1
8616,0
25267,0
24001,2
13703,123
3548,262
2216,34
13565,218
3811,264
4818,62
4209,166
16003,0
14477,0
7990,6
5343,92
15202,182
19928,2
67198,2
24630,183
26076,39
4878,68
3934,165
13511,244
24809,0
10458,230
4725,48
5044,0
16286,115
3851,237
3389,167
10472,76
15135,0
13555,7
4286,239
6030,167
3507,202
11180,156
20171,37
2896,123
16801,133
11341,112
25203,31
53176,0
12192,124
12817,93
20745,110
6251,5
49481,111
4796,128
10004,47
66204,14
8945,59
20490,14
15257,0
14538,78
14554,0
15218,0
33238,0
11074,8
5384,90
14463,0
49796,50
70150,0
5220,103
16234,28
8980,219
2508,284
4615,200
25089,35
65981,0
14656,68
19844,0
5267,129
4626,43
4608,218
4135,270
50462,0
12576,25
23797,2
4421,318
4145,309
19925,1
13193,11
15374,20
4529,11
4549,295
74743,0
21413,39
21385,0
15002,3
11364,40
14997,16
3613,219
19862,0
14445,59
4558,171
10443,76
4999,245
49158,0
10444,48
25183,101
26216,92
19867,0
2664,93
24722,0
33067,8
10881,25
3766,144
2485,77
3457,1
4348,3
54392,2
4779,55
913,0
8168,109
14572,0
10482,1
4258,75
51561,0
23199,24
4505,207
3154,218
4325,4
19618,54
2338,144
13195,14
5428,14
15685,16
15116,23
15322,0
4815,152
8143,209
40320,3
24000,0
4402,146
92692,0
14452,33
4560,101
63836,0
19869,2
5865,135
12185,76
3169,222
14916,0
14778,0
3517,280
13281,17
19681,0
23033,63
12114,55
3724,264
50453,11
16087,56
3905,128
20486,114
20051,0
24412,16
9474,0
13559,28
14949,0
14593,0
8174,96
3285,325
15011,43
19564,2
3362,213
65987,0
5140,210
4747,19
8979,285
31670,4
32602,0
4666,232
20109,82
25312,31
4007,113
15013,2
4398,102
22040,20
4851,106
2839,380
3955,343
13815,95
2047,233
8159,0
14164,132
4816,154
3999,171
4617,320
9363,0
21702,0
19967,1
9426,95
3452,286
8889,9
15580,25
4489,286
2299,276
14548,82
15111,0
4396,120
7114,217
10798,0
7105,19
4767,12
4748,267
14446,98
20929,2
3547,182
8454,181
7488,128
23659,0
23721,0
3756,185
14149,0
21957,0
24151,1
12136,202
66506,0
6389,66
10522,109
4605,154
3062,404
3654,302
4539,291
25313,26
10123,12
49144,11
24220,0
22047,20
19620,83
11034,5
24638,0
5175,203
51436,0
