playerID,Appearance
4110,2
3751,164
4561,38
3978,0
2011,118
4645,31
2755,281
4676,0
4472,187
4510,116
3447,147
1367,18
3546,220
4532,34
3956,176
2634,197
4678,0
4639,0
4553,0
3973,0
4194,0
3341,1
4703,0
3954,5
2040,401
4689,0
3821,194
2647,109
4439,3
1717,445
4407,0
3919,72
3731,0
4589,0
4204,129
3734,201
2728,188
4412,3
4702,0
4501,131
1887,352
4504,60
1208,326
4252,229
4654,73
4319,54
4256,1
2940,154
1518,367
4370,0
3727,0
4583,0
2654,141
3187,19
3615,0
1495,231
2911,297
4166,64
4521,26
3063,185
8353,0
921,505
4525,183
4640,225
3388,214
4356,75
4220,11
10292,0
4480,60
2946,116
4306,41
4671,14
4681,2
4540,6
7791,0
4709,0
4084,204
3664,109
4103,159
4616,94
4697,16
3548,262
4405,169
3689,26
4133,66
4150,5
4225,0
4611,3
2435,192
4322,1
4572,79
2447,94
2925,203
1982,265
2013,257
4514,66
2110,321
4479,0
3902,20
4696,51
3484,94
3780,154
3851,237
3389,167
3977,3
4286,239
4536,0
4442,0
2064,491
4424,0
3507,202
4675,28
3052,170
2681,297
4347,13
2896,123
4308,68
7942,0
3311,267
1598,289
4705,7
4523,0
3070,170
4226,32
4598,1
3322,0
4193,110
3346,86
4477,129
4339,82
4321,11
4498,0
3752,19
4329,0
3029,221
4615,200
336,499
1218,514
4609,0
2412,131
4185,166
4626,43
1934,315
4608,218
3158,316
3795,0
4660,18
4135,270
4595,0
1962,298
3186,176
3703,48
3708,48
2007,200
4485,0
4421,318
4145,309
4708,0
3157,213
4529,11
4549,295
4384,0
3404,242
3613,219
3883,1
4558,171
4298,0
2837,190
3647,30
3760,7
4679,0
4111,0
4031,23
4219,62
4348,3
1974,141
4612,125
4316,332
4258,75
4426,11
3610,39
4505,207
4548,0
1295,34
3154,218
4138,110
2338,144
4315,14
4571,0
4584,0
4490,22
3543,132
1751,363
3241,86
4587,12
4199,45
4653,0
4310,3
1941,8
4704,0
4168,2
3027,118
1353,492
4560,101
3281,201
2008,155
4201,9
4334,1
4652,27
4350,18
3169,222
4215,0
3517,280
3223,39
3420,212
4148,230
3724,264
2835,97
4401,29
4309,1
3923,3
4687,0
2309,34
2217,158
1131,288
3285,325
3362,213
4192,63
2616,280
2707,52
4118,22
3796,110
4332,0
4666,232
4143,0
2935,211
4486,79
4398,102
4211,0
3684,5
4144,1
2839,380
4099,0
2047,233
4522,18
4617,320
2279,212
2686,145
3803,113
3660,14
3452,286
4691,0
4038,0
4489,286
2299,276
2980,234
4557,41
4396,120
3702,123
4257,1
4024,134
3547,182
4128,2
3527,147
4130,48
3756,185
4156,0
878,111
4476,0
3692,7
4673,160
4544,37
4528,0
4605,154
3062,404
4568,23
3654,302
4539,291
2603,252
