MatchID,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away
38428,41.3,58.7,5,4,11,20,612,775,394,574,14,20,30,20,5,8,4,2,2,1,6,9,,
38418,71.7,28.3,3,5,10,13,919,494,734,292,12,19,4,26,11,2,1,2,2,2,9,16,,
38425,64.9,35.1,5,1,17,6,888,557,700,380,13,18,14,29,5,1,,,1,1,12,12,,
38422,43.9,56.1,7,5,15,12,554,662,354,448,18,18,26,22,5,6,7,3,1,1,9,8,,
38423,63,37,5,1,22,6,690,488,479,298,13,9,17,36,12,1,1,2,2,0,13,10,,
38426,39.3,60.7,6,4,18,14,553,738,323,505,18,18,33,40,7,10,2,2,2,1,9,11,,
38427,42.3,57.7,4,6,14,12,527,599,305,420,17,11,37,16,7,6,4,4,3,2,13,13,,
38421,35.4,64.6,5,2,11,11,524,801,306,581,20,18,25,32,10,6,4,1,1,1,12,9,,
38424,73,27,7,3,21,8,914,476,725,263,18,15,13,32,6,3,2,5,1,1,11,9,,
38420,68.7,31.3,4,1,15,6,876,485,688,309,19,21,13,21,5,5,5,7,4,3,7,11,,
38419,60.6,39.4,6,3,20,7,650,477,472,315,12,14,7,36,4,1,,,2,1,7,21,0,1
38413,45.1,54.9,2,1,10,8,598,714,387,490,25,17,10,17,5,4,3,6,1,2,11,8,,
38414,67.3,32.7,8,6,18,13,914,523,729,341,12,19,17,19,4,4,1,1,1,1,14,9,,
38411,73.7,26.3,6,2,15,7,1061,492,883,313,21,21,11,16,4,2,6,1,0,1,6,13,,
38410,40.1,59.9,2,5,11,13,465,616,271,403,13,11,27,38,6,12,4,3,2,2,13,12,,
38412,61.5,38.5,3,3,14,5,707,503,491,315,18,16,15,30,6,4,2,2,0,1,9,17,,
38415,41.9,58.1,2,1,10,16,534,665,326,452,20,8,29,35,8,9,4,2,1,5,12,11,,
38416,62.8,37.2,10,3,22,6,732,495,527,312,14,19,25,34,10,4,2,2,1,4,7,9,,
38408,61.8,38.2,4,4,12,13,785,562,586,356,20,13,28,29,5,8,7,1,1,1,7,7,,
38417,48.6,51.4,7,8,16,10,657,688,458,505,22,21,7,23,5,1,5,3,1,2,11,8,,
38409,48.7,51.3,7,8,18,18,614,648,412,447,20,17,34,29,9,5,0,5,4,3,12,12,,
38406,48,52,1,6,4,13,651,693,476,514,17,12,20,22,3,6,4,4,2,2,13,13,,
38404,53.7,46.3,10,6,14,14,654,627,486,413,15,16,10,24,8,4,7,0,2,1,15,12,,
38402,64.2,35.8,7,3,21,11,769,555,552,327,16,21,6,47,8,0,7,1,1,1,17,5,0,1
38399,30.2,69.8,1,8,7,24,490,960,325,796,13,9,14,23,4,4,5,0,4,2,14,10,,
38400,42.2,57.8,3,2,16,7,613,760,399,555,22,25,9,33,6,4,2,0,1,2,10,16,,
38398,39.9,60.1,1,7,7,25,549,737,362,523,19,11,33,10,1,10,0,1,3,0,11,8,,
38401,52,48,1,5,11,12,704,683,547,495,10,7,34,24,5,5,1,1,2,1,16,3,1,0
38403,79.6,20.4,7,1,19,2,1004,390,818,207,12,14,11,41,8,0,0,4,,,6,4,,
38405,50.2,49.8,4,0,22,6,631,626,405,414,13,16,23,48,7,2,1,3,0,1,9,12,,
38407,48.1,51.9,6,7,12,13,680,710,467,498,19,26,23,13,3,3,3,3,1,2,9,13,,
38388,69.1,30.9,6,2,19,8,893,505,703,309,20,14,12,18,6,4,2,1,2,2,10,10,,
38392,59.8,40.2,4,3,20,7,731,551,510,350,21,23,18,22,10,5,1,0,2,1,13,17,,
38393,47.8,52.2,1,2,13,11,726,791,521,585,20,14,21,32,2,4,3,2,0,2,9,6,,
38391,62.3,37.7,6,4,21,7,817,547,611,371,12,21,23,29,5,3,2,1,2,5,9,17,,
38389,57.3,42.7,2,4,9,8,663,527,458,346,9,18,30,29,6,4,0,4,1,2,11,14,,
38390,40.5,59.5,5,4,22,9,515,663,313,479,12,16,21,32,4,4,,,3,3,15,16,,
38394,69.1,30.9,10,0,24,5,825,451,679,302,15,12,10,19,10,1,,,2,2,11,5,,
38395,68,32,6,2,27,8,745,476,504,247,17,19,15,49,10,2,1,1,0,2,13,17,,
38396,44,56,4,2,13,10,594,705,377,506,31,13,14,25,10,6,3,2,3,0,8,10,,
38397,44.8,55.2,1,3,10,9,586,749,420,550,22,17,13,29,8,2,2,1,3,1,23,13,,
38383,49.4,50.6,2,2,7,6,675,708,515,528,17,16,18,25,2,6,2,5,1,3,10,10,,
38384,73,27,10,8,18,13,836,458,610,222,11,18,19,52,10,6,1,0,2,2,16,8,,
38381,48.9,51.1,4,7,21,9,667,699,473,504,16,21,21,19,4,2,4,1,2,0,11,12,,
38385,34.7,65.3,6,6,15,21,550,841,346,651,21,13,36,18,4,12,,,6,0,13,11,,
38378,35.4,64.6,4,4,9,17,469,694,282,514,17,12,28,17,2,9,5,1,3,2,12,8,,
38379,31.8,68.2,3,2,6,18,473,771,275,580,17,10,42,7,1,10,3,0,2,2,9,11,,
38380,67.1,32.9,4,2,11,7,835,502,641,314,17,20,17,24,6,3,1,1,3,4,11,13,,
38382,51.3,48.7,2,8,8,17,655,616,461,423,13,11,33,16,2,10,5,0,2,1,10,11,1,0
38386,75.5,24.5,7,6,19,8,910,415,685,222,18,16,24,37,6,2,0,3,3,1,7,11,0,1
38387,47.2,52.8,2,7,14,10,537,624,374,426,18,9,12,37,10,7,1,2,3,1,11,9,1,0
38369,44.4,55.6,5,2,11,10,607,712,425,532,12,19,25,15,3,3,2,2,3,4,9,12,,
38370,54.3,45.7,5,2,20,3,524,496,318,287,9,12,24,66,10,2,2,1,1,3,11,15,,
38371,47.2,52.8,4,6,10,13,731,804,558,616,13,15,23,16,4,4,2,2,0,2,7,9,,
38376,49,51,3,4,8,9,626,658,455,457,25,9,26,16,4,9,2,4,0,1,12,12,,
38368,63.5,36.5,2,5,9,14,740,502,542,298,10,20,35,22,6,6,1,3,2,2,11,17,,
38372,51.2,48.8,6,0,19,6,614,597,388,391,26,18,14,33,12,1,6,0,0,3,13,13,,
38373,52.7,47.3,5,6,9,10,621,611,420,388,24,16,10,40,3,0,1,1,2,2,17,16,,
38374,80.1,19.9,8,1,28,4,1040,367,850,210,15,15,7,34,10,3,0,2,0,3,4,10,,
38375,41.5,58.5,1,5,6,12,572,740,376,525,24,22,30,12,5,9,1,0,,,11,5,,
38377,48.8,51.2,6,6,14,17,639,640,425,444,19,32,24,16,8,6,0,2,3,1,11,7,,
38358,62.5,37.5,5,6,9,10,761,552,555,315,19,20,27,28,5,9,1,2,2,1,17,12,,
38359,28.6,71.4,4,7,8,16,419,822,255,658,13,16,14,15,5,7,2,0,2,1,15,9,,
38367,28.2,71.8,1,6,6,17,500,933,297,758,22,8,44,8,1,8,2,3,2,1,11,9,,
38363,60.7,39.3,3,6,15,11,724,535,524,335,14,11,35,25,8,8,5,6,2,1,11,9,,
38360,37.6,62.4,5,5,12,19,551,808,360,604,15,8,31,29,3,8,1,2,2,0,17,6,,
38361,21.4,78.6,2,10,2,21,360,961,218,799,16,12,24,10,1,9,2,1,1,1,6,4,,
38362,61.9,38.1,4,3,16,6,719,529,481,299,29,25,15,33,9,5,2,1,1,1,8,11,,
38364,62,38,8,2,18,9,778,527,589,357,23,11,27,13,3,1,1,0,2,1,10,16,,
38365,60.6,39.4,4,1,12,7,910,651,750,479,14,21,12,35,5,4,4,1,0,2,7,10,,
38366,64.5,35.5,6,8,15,11,865,562,684,379,16,13,13,28,5,4,3,2,1,1,5,17,,
38354,51.2,48.8,5,4,14,12,647,622,468,442,16,14,13,21,1,4,2,2,2,3,10,13,,
38350,55.9,44.1,4,4,16,9,669,592,458,380,22,19,9,28,4,2,3,0,2,5,15,12,,
38356,42.9,57.1,5,6,14,9,579,700,387,520,25,11,28,31,6,8,2,4,2,1,9,11,0,1
38357,58.9,41.1,7,2,30,7,748,571,567,395,13,17,18,22,8,2,1,1,2,4,10,9,,
38355,60.4,39.6,3,10,11,17,722,534,549,356,9,17,17,21,5,4,3,2,,,17,16,,
38348,46.7,53.3,5,8,10,14,552,616,360,398,12,20,25,26,4,6,1,3,3,2,13,15,0,1
38349,76.8,23.2,7,2,18,6,919,381,766,227,10,13,17,17,5,4,,,,,8,10,,
38351,58.4,41.6,2,2,15,7,672,528,494,363,17,13,9,28,5,3,5,2,1,2,11,17,,
38352,64.7,35.3,9,3,28,9,936,576,736,400,16,14,15,22,10,4,5,2,,,7,7,,
38353,36.3,63.7,2,2,4,12,496,788,327,598,20,15,17,28,10,4,3,1,,,13,11,,
38339,46.6,53.4,2,9,9,21,599,682,437,513,12,6,28,32,2,5,1,1,2,3,7,13,0,1
38346,34.4,65.6,3,2,7,11,516,756,289,532,15,23,49,19,3,10,2,2,2,1,9,8,,
38345,78.1,21.9,8,2,24,3,957,388,767,217,9,18,9,39,4,0,2,1,,,5,13,,
38340,27.7,72.3,3,11,14,17,415,814,234,635,12,11,32,21,3,9,3,1,3,4,12,14,,
38344,51.2,48.8,5,4,12,10,694,674,496,473,23,18,27,23,4,4,3,2,3,2,9,12,,
38338,41.5,58.5,5,5,15,10,560,739,370,551,17,14,8,26,7,1,2,4,3,3,12,14,,
38341,72.6,27.4,6,1,24,8,889,459,704,252,12,14,23,35,7,6,2,1,2,2,10,7,,
38342,50.7,49.3,6,6,20,19,662,646,432,423,16,19,26,34,7,4,0,1,1,1,11,12,,
38343,57.6,42.4,1,6,11,9,669,543,464,335,15,30,32,18,4,3,1,0,3,3,13,14,,
38347,47.7,52.3,3,6,13,15,648,698,444,495,22,25,19,19,4,4,1,0,2,1,10,11,,
38333,57,43,5,5,23,9,699,577,488,382,11,23,14,26,5,2,2,1,2,3,11,16,,
38330,63.8,36.2,12,2,25,12,735,492,572,301,9,21,25,20,6,4,1,5,2,1,11,8,,
38334,18.9,81.1,2,3,6,15,402,1099,200,913,21,17,36,20,4,5,2,2,3,1,16,8,,
38332,70,30,8,2,22,6,963,537,765,327,21,21,12,33,8,5,1,3,1,1,8,14,,
38336,43.7,56.3,5,3,13,9,528,645,331,436,26,19,16,28,6,3,1,3,4,2,14,11,,
38337,28.9,71.1,2,6,11,18,433,844,260,644,19,9,35,11,5,9,4,3,1,2,13,8,,
38328,61.5,38.5,10,5,17,13,734,557,544,341,15,14,26,24,7,2,3,3,1,3,16,13,,
38329,49.9,50.1,5,3,17,11,570,589,382,389,18,21,13,30,6,2,5,0,0,3,12,10,1,1
38331,58,42,1,4,5,14,579,487,396,289,14,19,24,30,7,7,1,1,0,1,8,10,1,0
38335,51.7,48.3,5,5,11,8,632,608,447,425,18,14,13,37,10,3,1,0,1,1,13,11,1,0
38322,36.8,63.2,2,6,8,16,551,819,359,625,14,22,25,17,6,7,2,2,1,1,6,13,1,0
38318,33.4,66.6,3,3,6,9,458,771,283,572,28,12,16,18,3,5,2,2,1,1,16,13,,
38321,62.3,37.7,11,6,24,15,889,606,720,429,16,14,11,22,5,1,3,3,0,2,12,9,,
38319,58.4,41.6,3,6,8,9,654,531,461,345,15,18,21,29,5,2,2,4,1,2,8,19,,
38325,76.9,23.1,14,1,32,5,959,378,760,224,5,16,24,29,10,3,1,1,0,2,9,4,,
38320,51.3,48.7,1,6,12,12,533,503,314,305,22,12,41,25,5,5,2,0,2,2,14,16,0,1
38323,58,42,7,4,13,15,617,485,423,299,18,11,18,23,2,5,2,3,0,5,8,20,,
38324,42.8,57.2,2,3,6,11,610,698,382,500,24,18,33,15,1,9,0,1,2,1,10,8,1,0
38326,59.6,40.4,11,3,25,10,803,615,629,435,12,13,8,39,5,2,1,3,,,9,5,,
38327,61,39,5,5,11,12,671,515,494,321,21,11,18,31,6,4,1,0,6,2,14,10,,
38308,42,58,3,8,9,17,593,734,401,555,22,6,23,9,2,9,7,2,2,2,11,14,,
38317,57.4,42.6,4,5,11,8,748,589,547,409,13,23,23,28,3,6,2,3,0,1,8,7,0,1
38312,64.8,35.2,8,2,18,5,843,551,673,360,19,23,8,20,5,4,5,3,1,2,14,9,,
38315,47.7,52.3,3,6,18,16,558,591,369,408,16,9,31,35,8,5,2,5,0,1,10,9,,
38313,46.3,53.7,6,4,8,13,697,744,485,543,26,14,37,14,2,5,4,2,2,1,11,8,,
38314,40.4,59.6,2,5,15,15,622,809,387,573,15,27,17,43,3,5,1,0,2,2,11,12,,
38309,62.9,37.1,4,1,12,10,711,483,502,287,11,22,37,30,7,4,0,2,1,1,11,9,,
38310,66.3,33.7,6,10,15,12,893,564,672,347,25,21,22,30,5,5,2,3,1,2,9,11,,
38311,37.2,62.8,1,4,6,13,550,856,372,658,25,12,13,21,2,5,2,1,2,1,9,8,,
38316,53.2,46.8,5,0,19,6,614,578,437,385,17,17,11,26,8,2,0,3,2,2,10,16,,
,,,,,,,,,,,,,,,,,,,,,,,,
