MatchID,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away
66462,65.6,34.4,6,5,24,9,812,494,646,328,14,13,12,20,4,4,0,3,1,3,6,12,,
66459,43.2,56.8,4,7,13,18,615,738,392,521,18,20,22,19,4,8,4,1,1,4,11,12,,
66452,37,63,5,2,9,6,535,786,352,608,16,16,15,21,5,6,1,0,3,3,7,13,,
66453,39.5,60.5,9,8,15,18,488,676,311,488,15,6,16,26,3,6,1,0,2,3,14,15,,
66457,52.2,47.8,9,4,23,10,582,541,354,335,13,21,18,35,8,2,0,2,2,2,13,11,,
66458,37,63,4,5,8,17,507,772,333,568,16,10,24,14,5,7,0,1,3,2,8,9,,
66460,38.7,61.3,7,3,20,9,505,727,335,553,22,13,13,18,8,3,1,4,2,1,7,5,0,1
66461,52.4,47.6,5,3,15,8,707,658,530,482,17,12,20,22,7,3,0,1,1,1,6,9,,
66455,62.5,37.5,9,3,19,5,807,556,639,384,14,18,9,18,6,1,2,8,2,0,15,12,,
66456,77.3,22.7,7,1,17,4,1035,401,861,247,15,18,7,17,7,1,0,2,1,1,5,7,,
66454,38.3,61.7,3,7,4,16,553,803,374,607,20,15,11,10,3,5,3,4,3,1,15,8,,
66451,30.9,69.1,3,5,7,16,478,857,299,683,8,6,35,13,3,2,2,0,1,1,11,6,,
66443,64.5,35.5,7,5,19,9,774,535,559,313,19,16,10,36,6,2,2,3,2,3,12,13,,
66445,69.9,30.1,4,2,25,5,833,436,660,285,8,17,3,25,14,2,1,4,1,4,6,9,,
66446,59.7,40.3,6,2,13,4,772,569,547,360,28,32,12,11,4,6,1,1,2,1,14,13,,
66444,65.7,34.3,5,1,14,6,824,499,654,326,15,23,23,9,2,5,1,1,3,4,16,10,1,0
66442,60.7,39.3,6,1,14,7,705,503,488,316,22,15,22,22,4,2,3,3,4,2,6,19,0,1
66447,44.8,55.2,2,0,12,8,627,728,428,534,22,16,13,18,4,2,1,2,2,4,13,17,1,0
66448,55.8,44.2,5,3,18,9,675,554,431,356,12,33,14,32,10,5,1,2,1,1,12,5,,
66450,56.4,43.6,3,3,9,14,648,527,431,327,14,22,26,20,10,8,0,2,2,2,12,12,,
66449,32.6,67.4,1,5,5,16,547,977,400,832,18,12,22,5,1,9,4,1,1,2,9,12,,
66441,62,38,4,5,10,14,814,573,617,373,15,26,18,13,4,3,1,2,1,1,10,8,,
66432,42.4,57.6,3,8,9,21,517,655,333,459,16,20,11,23,3,6,2,0,1,2,7,13,1,0
66439,58.2,41.8,0,4,9,10,758,610,570,421,19,17,6,27,10,1,4,1,2,3,12,14,,
66438,47.9,52.1,3,6,14,13,516,554,310,345,17,21,7,20,5,0,,,1,4,14,23,,
66434,64.3,35.7,8,5,16,9,797,516,621,342,11,7,15,26,7,6,2,1,2,0,8,11,,
66433,40.6,59.4,6,5,15,12,556,695,356,521,8,12,29,16,4,2,3,4,1,1,7,10,,
66435,58.4,41.6,3,6,14,9,832,642,641,464,10,20,18,17,5,3,1,5,2,2,8,5,,
66436,67.6,32.4,3,3,14,8,841,514,654,319,16,21,4,29,7,1,2,5,2,3,11,11,1,0
66437,20.8,79.2,1,6,6,19,358,927,198,773,10,12,24,10,0,2,1,4,3,2,14,12,,
66440,38.7,61.3,4,1,10,12,492,674,297,482,15,15,27,25,5,8,2,0,2,2,16,6,,
66429,36.8,63.2,4,8,12,19,563,871,409,731,5,11,13,19,6,3,7,0,6,0,10,8,1,0
66424,47.7,52.3,5,14,10,23,677,738,501,566,16,7,9,15,7,6,2,1,2,3,10,6,,
66423,54.4,45.6,5,6,15,10,636,587,445,387,20,18,10,41,9,2,3,1,1,1,13,7,,
66431,37.7,62.3,4,4,13,7,569,810,369,637,23,15,16,12,2,4,1,0,2,1,11,4,,
66422,53.8,46.2,9,4,22,10,633,576,454,392,13,14,20,16,7,4,1,0,2,5,17,10,,
66425,61.8,38.2,13,1,23,3,785,543,626,380,19,12,4,13,5,0,1,0,0,2,14,16,0,1
66426,75,25,3,2,15,6,865,420,665,214,11,18,25,35,3,7,2,3,3,4,13,9,,
66427,50.1,49.9,4,8,15,20,612,617,389,388,25,11,28,27,3,5,1,0,4,3,9,13,,
66428,63,37,4,4,18,8,717,502,494,293,25,16,12,27,6,3,1,1,2,3,15,14,,
66430,61.3,38.7,4,5,16,9,657,475,450,284,11,12,22,17,6,2,1,1,1,3,10,11,,
66412,53.6,46.4,6,6,17,9,718,657,544,475,17,22,6,17,6,3,0,3,1,1,7,4,,
66418,35.5,64.5,1,4,7,14,536,814,334,612,26,27,25,10,2,9,0,1,4,1,13,4,1,0
66414,43.9,56.1,7,1,17,5,608,751,405,540,16,20,13,41,5,5,1,4,1,1,13,8,,
66415,39,61,2,4,15,16,536,739,327,539,19,13,27,15,7,9,0,2,0,2,3,3,,
66421,23.8,76.2,2,8,6,19,449,980,252,816,14,18,33,8,1,9,8,2,,,4,10,,
66413,48.3,51.7,5,4,14,9,566,584,391,415,12,7,22,20,6,7,1,2,2,3,8,17,,
66416,48.8,51.2,11,6,22,18,674,688,499,517,12,14,7,12,4,3,2,3,0,3,5,17,,
66417,70.6,29.4,6,2,15,7,932,482,768,318,11,17,9,22,6,2,0,3,1,0,11,5,,
66419,35.1,64.9,3,3,15,11,498,761,292,569,9,19,17,22,8,4,,,3,5,5,14,,
66420,45.3,54.7,5,0,19,3,570,647,362,452,22,21,9,15,8,1,1,2,2,3,16,14,,
66407,48.5,51.5,4,3,6,12,694,709,501,529,17,11,14,17,3,4,2,5,3,3,10,12,,
66402,58.2,41.8,2,2,21,8,669,531,497,355,16,8,13,18,8,5,1,1,2,1,8,5,,
66405,60,40,4,5,18,9,786,586,557,382,16,30,10,27,1,3,2,1,2,3,15,11,,
66409,56.3,43.7,8,3,17,14,659,519,438,318,14,21,37,6,5,8,0,1,2,1,11,14,,
66410,59.9,40.1,5,6,18,13,607,481,424,286,15,5,13,28,10,6,2,1,2,3,16,13,,
66408,71.8,28.2,6,2,13,12,893,446,700,268,7,20,13,29,10,1,2,2,1,1,10,9,,
66403,56.1,43.9,4,2,14,10,651,577,432,356,13,16,17,44,9,5,2,1,5,2,13,3,,
66404,61.6,38.4,9,2,20,6,763,528,546,344,16,24,11,12,7,2,1,0,1,3,11,13,0,1
66406,66.9,33.1,4,1,20,5,696,452,497,242,14,20,11,34,6,3,,,0,3,10,16,,
66411,51.9,48.1,3,2,7,8,658,597,460,406,25,14,29,4,0,4,2,1,0,2,15,5,,
66395,46.9,53.1,3,4,8,8,688,743,497,565,17,29,14,13,6,5,1,0,2,5,12,10,,
66392,46.6,53.4,7,4,12,10,593,664,431,485,22,14,20,8,4,4,2,4,2,1,12,13,,
66393,32.7,67.3,4,6,12,16,449,728,271,561,14,11,31,18,2,11,4,4,1,1,8,7,,
66400,57,43,6,3,18,5,677,567,497,383,13,12,10,34,5,5,3,1,,,12,8,,
66394,40.9,59.1,0,4,5,15,594,781,413,599,13,16,24,17,4,13,3,4,3,2,12,10,,
66399,59.6,40.4,4,3,28,7,603,466,409,271,12,9,21,14,5,5,2,3,2,2,9,13,,
66396,46.8,53.2,4,2,11,10,591,686,420,487,18,12,15,17,6,4,1,0,2,3,12,9,,
66397,53.5,46.5,5,7,15,20,583,528,414,348,16,15,16,12,5,7,2,0,3,2,10,6,,
66398,67.1,32.9,5,3,22,9,775,476,576,286,17,13,13,28,8,3,1,4,2,4,10,8,,
66401,52.2,47.8,4,6,15,20,558,536,364,335,13,22,13,23,5,6,1,1,4,3,19,12,,
66389,47,53,2,10,8,20,671,729,480,525,20,15,23,19,5,11,0,1,0,1,4,15,,
66382,55.6,44.4,3,1,15,11,573,477,384,310,10,22,9,17,5,4,0,2,1,1,7,10,,
66383,37.1,62.9,5,3,12,14,532,742,322,549,19,17,29,11,4,9,3,2,2,1,8,10,,
66390,39.9,60.1,4,10,13,17,597,814,417,624,14,14,31,18,2,11,2,0,,,5,8,,
66387,35.4,64.6,7,9,17,22,488,745,301,541,17,19,28,14,4,5,1,1,2,2,9,11,,
66391,61.9,38.1,0,3,11,9,688,486,519,324,9,15,9,28,4,2,2,2,4,2,10,7,0,1
66384,45,55,3,3,18,13,604,731,392,523,13,18,15,33,8,3,4,2,2,1,9,8,,
66385,59.9,40.1,10,2,25,13,725,571,490,332,21,24,27,24,10,5,1,3,3,1,17,11,,
66386,63.9,36.1,1,2,16,10,768,499,555,319,13,21,14,23,8,5,4,0,0,2,5,12,1,0
66388,48.7,51.3,5,8,12,12,572,582,375,396,17,11,18,14,4,8,1,0,1,1,10,14,,
66376,51.7,48.3,6,6,14,11,609,563,416,384,10,10,18,10,4,6,2,2,1,1,3,6,,
66377,44.1,55.9,4,9,9,30,592,720,404,524,16,8,17,15,2,11,2,4,2,1,9,8,1,0
66374,56.8,43.2,4,6,12,18,688,551,476,344,15,12,40,18,4,11,2,1,1,4,11,11,,
66375,62.3,37.7,4,1,18,2,702,497,498,314,17,16,13,36,8,2,,,2,1,13,15,0,1
66372,51.9,48.1,7,1,30,10,635,593,437,408,16,20,14,22,8,4,2,0,1,2,9,11,,
66373,41.3,58.7,1,2,7,4,527,677,336,496,21,16,17,11,1,5,0,2,3,2,9,12,,
66378,39.5,60.5,1,8,6,25,543,734,364,557,18,14,21,6,5,8,2,4,1,2,4,11,,
66379,64.1,35.9,7,3,21,12,820,559,644,365,19,17,11,21,7,3,1,3,1,0,9,2,,
66380,41.8,58.2,3,3,11,13,559,719,390,541,8,14,23,17,5,4,0,2,3,1,10,12,0,1
66381,44,56,2,5,6,14,560,680,370,485,20,19,23,18,6,8,1,2,3,3,15,13,,
66371,44.1,55.9,6,3,15,10,599,709,427,552,16,8,20,14,5,7,5,4,3,4,7,9,,
66365,65.7,34.3,7,3,24,6,908,595,695,370,16,26,8,34,12,3,0,2,0,2,13,4,0,1
66364,35.9,64.1,3,2,12,12,486,735,291,521,23,17,25,16,5,5,2,2,4,3,13,9,,
66369,57.6,42.4,8,2,15,9,689,564,500,364,19,16,11,36,10,3,2,1,3,3,8,14,,
66366,80.4,19.6,10,0,25,1,906,323,757,185,14,9,3,31,14,0,1,3,1,2,5,7,0,1
66362,46.5,53.5,5,2,7,9,541,600,364,435,13,16,15,21,3,2,1,2,3,3,15,14,,
66363,65.6,34.4,3,5,14,14,814,509,612,315,25,17,14,15,4,5,1,0,1,2,7,9,,
66367,36.3,63.7,5,6,10,22,478,726,293,525,31,15,15,10,4,4,5,0,3,3,11,6,,
66368,44.3,55.7,4,3,14,9,562,645,369,471,18,17,17,17,9,9,2,2,2,1,8,9,,
66370,45.7,54.3,4,2,14,9,570,682,378,462,16,13,13,32,5,3,1,2,1,0,10,7,,
66360,51.4,48.6,7,1,19,5,684,650,502,508,15,13,7,25,10,0,2,0,0,1,8,8,0,1
66352,35,65,3,5,6,22,507,831,335,646,20,11,13,23,9,8,5,0,3,0,10,4,,
66354,56.9,43.1,3,1,13,10,765,626,585,441,19,13,17,25,7,2,1,1,4,0,11,6,,
66359,36.4,63.6,3,4,8,15,496,706,291,520,23,19,22,12,7,7,0,2,2,3,12,10,,
66361,57.8,42.2,6,6,25,8,709,567,470,356,29,18,7,31,5,4,2,0,1,4,9,7,,
66357,66.5,33.5,9,3,27,9,736,464,527,263,14,18,25,20,8,4,3,7,,,6,12,,
66353,47.3,52.7,2,1,10,9,466,482,303,333,13,14,23,20,3,4,3,2,3,4,8,18,,
66355,52.7,47.3,2,3,7,14,644,578,431,382,15,24,20,11,3,5,1,2,3,1,12,9,,
66356,70,30,4,8,17,17,811,457,606,253,19,16,6,25,8,5,,,2,4,6,13,,
66358,66.9,33.1,4,0,16,1,882,513,730,362,14,18,3,25,6,1,2,3,1,0,13,7,,
66350,34.4,65.6,3,4,13,18,494,731,293,548,15,16,24,10,3,11,3,1,2,1,11,8,,
66349,50.1,49.9,3,8,14,19,733,690,520,512,19,16,36,16,3,11,2,0,1,1,4,14,,
66348,46.4,53.6,3,9,17,18,596,654,401,473,8,23,21,21,7,6,1,2,1,0,4,3,,
66342,35.3,64.7,3,4,8,22,479,776,309,568,20,9,19,14,2,5,1,1,,,12,8,,
66347,48.6,51.4,8,3,16,10,604,623,422,438,6,23,15,14,5,4,2,3,1,2,11,9,,
66343,35.9,64.1,3,8,14,14,463,705,259,518,16,16,12,27,7,6,1,0,2,1,10,7,,
66344,61.7,38.3,6,1,13,4,834,590,678,423,21,11,8,24,5,2,0,1,,,15,11,,
66345,48.1,51.9,6,3,14,6,564,581,337,370,23,21,26,22,6,8,,,2,0,13,15,,
66346,56.3,43.7,5,3,9,17,781,645,584,443,15,20,15,16,5,4,5,4,1,2,6,10,,
66351,37.9,62.1,7,2,13,11,487,702,317,508,15,13,25,6,2,4,0,2,3,1,18,13,,
,,,,,,,,,,,,,,,,,,,,,,,,
