MatchID,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away
58990,41.8,58.2,8,6,15,23,606,751,391,542,19,19,23,11,4,2,2,6,1,2,8,14,,
58994,48.7,51.3,6,5,17,21,554,599,380,402,12,14,15,20,14,9,2,2,2,3,10,9,,
58993,49.9,50.1,5,6,10,15,731,726,525,519,22,19,17,18,5,9,,,1,0,12,12,,
58989,57.4,42.6,3,7,12,14,701,555,503,375,15,24,10,18,7,3,,,2,2,9,10,,
58987,40.4,59.6,3,2,11,6,536,692,352,526,22,13,14,15,4,3,2,2,2,1,9,13,,
58977,46.1,53.9,4,5,10,15,578,665,409,459,14,12,17,16,4,7,2,2,2,0,13,9,,
58985,45.3,54.7,9,2,20,7,614,691,416,516,11,20,17,14,7,4,2,1,2,0,14,14,,
58979,66.3,33.7,4,2,25,9,774,486,610,310,18,10,14,29,5,3,0,2,3,0,9,8,0,1
58980,56.4,43.6,13,4,24,11,766,648,572,441,9,14,15,19,10,3,2,1,0,2,15,6,,
58976,55.4,44.6,4,3,15,7,654,572,457,385,7,18,12,47,12,3,2,0,2,1,5,18,0,1
58984,33.9,66.1,2,5,4,22,493,794,318,599,25,13,30,5,0,10,1,2,2,2,13,19,,
58981,63.1,36.9,7,2,17,7,842,585,663,385,13,13,7,17,8,2,1,1,1,1,12,17,,
58978,54.1,45.9,6,7,14,9,838,702,620,517,12,22,18,18,2,5,2,3,2,0,14,10,,
58983,50.9,49.1,5,3,9,15,701,700,517,497,25,12,15,12,2,6,4,2,,,7,6,,
58982,29,71,1,3,8,14,447,909,287,746,6,13,23,25,7,4,2,2,2,0,11,12,,
58972,54.6,45.4,2,3,7,10,696,618,555,459,12,13,20,7,1,2,2,5,3,1,19,11,,
58966,58.8,41.2,2,6,13,15,712,550,538,378,7,14,12,26,3,8,1,1,,,11,13,,
58969,35.2,64.8,6,3,10,9,539,806,332,599,15,25,30,11,3,6,1,1,0,2,9,16,,
58968,70.1,29.9,9,3,20,6,953,487,762,320,13,11,14,23,6,7,1,1,0,2,5,14,,
58975,53,47,7,3,16,13,701,629,506,460,14,12,18,24,9,5,3,2,2,2,10,9,,
58974,41.2,58.8,2,5,12,19,546,712,340,508,19,16,11,33,9,6,1,1,1,0,17,12,,
58971,49.6,50.4,3,2,10,8,661,679,492,505,20,17,19,10,6,3,0,1,2,3,12,8,,
58967,58.9,41.1,3,1,19,4,704,558,530,376,11,14,10,31,5,3,1,1,1,0,11,5,,
58973,60.7,39.3,8,2,15,4,751,540,561,360,32,13,10,13,7,3,4,1,1,2,12,11,,
58970,54.7,45.3,1,5,7,13,736,641,523,453,25,13,10,22,5,2,3,1,4,2,12,19,,
58958,45.7,54.3,6,1,13,10,627,687,395,468,15,28,13,20,5,2,1,4,3,2,13,11,,
58959,67.5,32.5,4,8,11,10,834,500,639,302,19,20,11,26,10,3,2,0,1,1,9,5,,
58961,53.3,46.7,2,2,8,7,731,673,570,501,10,20,12,25,6,3,4,0,3,3,12,12,,
58964,43.4,56.6,3,2,9,6,555,673,387,503,16,13,16,12,4,5,0,4,2,1,14,13,,
58957,36.3,63.7,0,9,5,14,545,856,392,693,13,13,16,13,3,4,1,4,1,0,10,15,,
58960,72.4,27.6,5,3,9,4,990,472,827,304,10,18,14,24,1,2,1,0,0,1,13,14,,
58956,55.9,44.1,10,4,19,9,567,488,371,312,14,19,3,32,11,1,2,2,1,2,12,17,,
58962,37.7,62.3,4,4,11,15,557,803,369,607,13,22,23,12,5,4,1,0,2,4,9,10,,
58965,45,55,5,2,15,11,618,722,446,552,19,10,15,15,7,6,0,2,0,2,13,4,0,1
58963,35.2,64.8,1,8,3,16,537,897,375,715,19,12,24,13,2,5,0,2,,,14,6,,
58948,49.7,50.3,3,3,5,9,656,680,473,476,20,22,21,18,6,2,2,1,2,0,14,7,,
58949,38.3,61.7,4,3,13,9,528,764,364,595,15,11,16,13,4,5,4,2,2,0,9,7,,
58955,63.4,36.6,3,2,16,5,877,567,702,400,11,23,9,18,2,3,0,1,0,1,10,10,,
58946,56.3,43.7,4,2,12,6,745,615,575,453,15,11,5,20,9,3,1,0,3,5,13,9,,
58952,50.2,49.8,4,1,14,6,785,773,582,582,13,17,20,24,9,6,2,0,3,1,8,6,,
58951,62.2,37.8,5,2,17,13,891,602,683,406,7,22,30,25,7,3,2,0,0,3,7,15,,
58953,54.3,45.7,6,2,13,6,805,686,610,509,18,15,20,14,4,5,1,1,1,2,11,11,0,1
58947,40.8,59.2,4,9,12,27,496,648,305,445,14,14,22,12,6,5,,,2,2,14,17,,
58954,30.5,69.5,2,7,6,14,478,933,325,747,15,10,28,14,2,10,1,0,2,0,14,6,,
58950,64.2,35.8,3,10,16,14,851,566,643,366,19,22,13,19,4,4,1,2,0,1,11,11,1,0
58945,56.8,43.2,6,4,13,9,674,544,477,352,14,13,24,15,8,2,2,0,2,2,15,17,,
58939,67.8,32.2,2,3,13,7,728,468,553,269,14,14,5,26,8,3,1,2,2,1,13,12,,
58944,51.2,48.8,6,4,11,13,707,666,511,459,25,14,30,8,3,7,1,3,0,5,13,12,,
58940,50.5,49.5,5,4,11,10,611,612,417,397,21,14,24,11,2,7,2,3,4,3,18,18,,
58941,58.5,41.5,5,3,13,11,801,618,665,462,11,13,9,12,6,6,0,2,4,1,15,10,,
58942,36.4,63.6,4,14,7,28,562,823,358,629,18,14,24,13,0,7,0,2,1,1,9,12,,
58943,41.5,58.5,6,6,10,15,562,743,399,563,15,14,17,22,2,5,4,0,0,2,5,9,,
58937,34.3,65.7,1,3,1,20,454,746,280,544,19,15,31,8,2,5,1,2,3,2,13,13,0,1
58938,41.9,58.1,5,8,11,22,554,714,380,524,16,18,27,13,2,5,2,3,3,2,15,9,1,0
58936,53.4,46.6,5,6,11,13,787,682,574,503,16,13,29,8,6,2,3,1,1,1,11,9,,
58932,38.4,61.6,2,8,5,22,598,862,416,672,15,23,11,17,2,4,1,0,2,1,14,11,1,0
58927,30.2,69.8,11,8,18,14,490,854,285,650,15,14,31,14,2,7,2,1,2,1,7,10,,
58930,52.1,47.9,7,2,12,23,633,611,429,389,27,11,19,15,7,10,2,3,2,1,11,12,,
58933,47.7,52.3,5,3,10,7,606,616,416,455,5,13,34,9,3,4,4,5,2,3,13,17,,
58931,69.5,30.5,0,6,4,14,857,476,684,296,7,12,8,30,6,4,4,2,2,2,10,8,,
58934,61.6,38.4,7,2,13,5,706,535,522,325,21,18,4,16,5,1,1,1,2,1,19,10,,
58926,64.5,35.5,5,2,6,6,860,525,699,373,8,11,18,22,2,4,0,3,0,1,3,9,,
58935,47.1,52.9,5,2,14,10,639,713,478,524,9,14,25,14,6,2,,,1,1,15,8,,
58928,70.9,29.1,6,0,17,4,876,455,707,280,14,10,14,15,8,5,1,0,2,0,17,13,,
58929,43.4,56.6,6,3,11,11,669,800,474,618,20,20,18,14,3,10,0,2,0,1,13,14,,
58919,65,35,3,5,16,12,759,513,538,302,9,23,7,34,5,3,0,3,6,3,18,14,,
58920,66,34,8,3,21,4,950,561,772,395,10,11,13,37,7,3,0,5,2,2,11,7,,
58921,71.7,28.3,5,7,16,7,847,430,680,267,12,23,7,22,3,3,2,3,1,3,13,8,,
58925,36.9,63.1,7,2,15,11,560,822,367,626,24,17,17,6,1,3,3,2,0,1,7,11,,
58924,24.1,75.9,3,10,9,22,456,983,249,797,9,12,39,11,3,9,1,0,1,3,8,16,,
58917,53.4,46.6,2,1,10,5,722,679,522,480,15,12,11,37,8,2,2,1,1,0,8,10,,
58922,36.3,63.7,4,9,14,17,545,801,327,578,23,13,30,10,5,7,2,1,2,1,18,4,,
58923,65.8,34.2,12,1,23,6,818,498,640,319,10,16,17,25,10,4,0,1,1,4,15,9,,
58916,53.3,46.7,5,3,18,7,676,622,488,445,12,15,4,21,7,1,1,4,4,2,18,16,,
58918,42.3,57.7,1,5,8,10,579,742,370,524,26,20,12,25,7,6,1,0,3,1,16,15,,
58907,71.9,28.1,2,1,18,4,732,374,553,221,5,9,14,36,10,4,1,0,3,1,12,13,0,1
58915,34.8,65.2,1,9,10,14,545,861,356,692,25,22,9,10,4,6,2,3,0,3,7,8,,
58908,38.7,61.3,3,6,5,18,675,934,488,764,17,14,34,3,1,11,1,1,1,0,10,6,1,0
58911,67.8,32.2,6,5,14,16,796,481,621,292,13,12,13,28,15,4,0,1,1,2,11,13,,
58912,75.8,24.2,4,5,17,14,912,444,705,225,14,24,14,33,9,3,1,2,2,1,13,10,,
58906,62.6,37.4,3,3,7,14,844,564,669,383,8,10,17,27,7,5,5,2,0,1,11,13,,
58914,52.5,47.5,7,6,14,9,611,576,460,419,8,8,7,21,3,2,2,6,4,3,17,18,,
58913,47.2,52.8,0,6,6,13,534,598,386,444,10,8,14,20,7,1,1,2,3,0,16,15,0,1
58909,71.3,28.7,7,4,17,6,982,491,799,322,21,18,4,20,11,1,1,1,1,0,9,11,0,1
58910,50.3,49.7,7,6,10,14,658,668,444,438,22,18,11,16,5,3,3,0,1,2,13,18,,
58905,55.1,44.9,2,4,9,11,644,597,460,391,16,14,10,35,12,5,4,0,2,1,13,7,,
58904,52.3,47.7,3,5,13,10,681,644,507,465,17,16,8,15,4,3,0,3,1,0,8,13,,
58901,51.6,48.4,5,4,9,15,730,735,552,529,9,19,17,36,5,3,0,1,1,0,15,7,,
58899,48.8,51.2,6,3,22,6,661,695,432,459,13,34,11,34,9,0,2,5,1,0,9,6,,
58903,58.3,41.7,3,2,15,15,640,526,474,342,14,13,18,28,8,7,2,4,2,2,13,7,,
58902,35.8,64.2,1,7,7,13,487,779,336,604,7,17,13,14,2,5,4,3,1,1,12,9,,
58898,45.6,54.4,2,6,5,13,667,775,523,626,11,12,7,11,2,3,2,2,2,2,12,12,,
58897,29.4,70.6,3,5,5,9,449,787,236,580,15,28,22,15,7,3,4,0,2,1,14,11,0,1
,,,,,,,,,,,,,,,,,,,,,,,,
